country,year,indicator,value
LR,1964,gdp,218929100.0
LR,1963,gdp,200229600.0
LR,1962,gdp,191861800.0
LR,1961,gdp,183920900.0
LR,1960,gdp,190495600.0
LR,2024,population,5612817.0
LR,2023,population,5493031.0
LR,2022,population,5373294.0
LR,2021,population,5259323.0
LR,2020,population,5149463.0
LR,2019,population,5043721.0
LR,2018,population,4944726.0
LR,2017,population,4848925.0
LR,2016,population,4755608.0
LR,2015,population,4659431.0
LR,2014,population,4564293.0
LR,2013,population,4470239.0
LR,2012,population,4373043.0
LR,2011,population,4221178.0
LR,2010,population,4058890.0
LR,2009,population,3943028.0
LR,2008,population,3821003.0
LR,2007,population,3669050.0
LR,2006,population,3490787.0
LR,2005,population,3301015.0
LR,2004,population,3156892.0
LR,2003,population,3119532.0
LR,2002,population,3094782.0
LR,2001,population,3015338.0
LR,2000,population,2928117.0
LR,1999,population,2821684.0
LR,1998,population,2670124.0
LR,1997,population,2412989.0
LR,1996,population,2232289.0
LR,1995,population,2169162.0
LR,1994,population,2149928.0
LR,1993,population,2155126.0
LR,1992,population,2072461.0
LR,1991,population,1956518.0
LR,1990,population,2223667.0
LR,1989,population,2517858.0
LR,1988,population,2446941.0
LR,1987,population,2377229.0
LR,1986,population,2308511.0
LR,1985,population,2240539.0
LR,1984,population,2173312.0
LR,1983,population,2107113.0
LR,1982,population,2045073.0
LR,1981,population,1986867.0
LR,1980,population,1929253.0
LR,1979,population,1872713.0
LR,1978,population,1818247.0
LR,1977,population,1766019.0
LR,1976,population,1717060.0
LR,1975,population,1670913.0
LR,1974,population,1626362.0
LR,1973,population,1583588.0
LR,1972,population,1542670.0
LR,1971,population,1504077.0
LR,1970,population,1466676.0
LR,1969,population,1429605.0
LR,1968,population,1393530.0
LR,1967,population,1358435.0
LR,1966,population,1324383.0
LR,1965,population,1291156.0
LR,1964,population,1258745.0
LR,1963,population,1227414.0
LR,1962,population,1197039.0
LR,1961,population,1167717.0
LR,1960,population,1139522.0
MR,2024,gdp,10908045686.8808
MR,2023,gdp,10726838461.3987
MR,2022,gdp,9557966698.25369
MR,2021,gdp,9222536364.01272
MR,2020,gdp,8260752385.23089
MR,2019,gdp,7894764885.82312
MR,2018,gdp,7473550557.07378
MR,2017,gdp,6800135898.28827
MR,2016,gdp,6398747592.13185
MR,2015,gdp,6166863896.68677
MR,2014,gdp,6592537781.81518
MR,2013,gdp,7223071097.08417
MR,2012,gdp,6728208836.22143
MR,2011,gdp,6764627745.9033
MR,2010,gdp,5628878797.98257
MR,2009,gdp,4714595547.75102
MR,2008,gdp,5206437193.80413
MR,2007,gdp,4346212355.02975
MR,2006,gdp,3919577285.92703
MR,2005,gdp,2936019525.60241
MR,2004,gdp,2362501023.24249
MR,2003,gdp,2051147606.73687
MR,2002,gdp,1777057481.26043
MR,2001,gdp,1746063557.61355
MR,2000,gdp,1779520886.47015
MR,1999,gdp,1985922775.53351
MR,1998,gdp,2032347664.94993
MR,1997,gdp,2071996564.05296
MR,1996,gdp,2132087009.28942
MR,1995,gdp,2091726101.43014
MR,1994,gdp,1944876755.00708
MR,1993,gdp,1847353211.3475
MR,1992,gdp,2164298425.48412
MR,1991,gdp,2133692696.74857
MR,1990,gdp,1506914407.82047
MR,1989,gdp,1450647019.18099
MR,1988,gdp,1414951290.06682
MR,1987,gdp,1344664724.68991
MR,1986,gdp,1186628778.4874
MR,1985,gdp,1009723326.32808
MR,1984,gdp,1074373230.36274
MR,1983,gdp,1165171263.34593
MR,1982,gdp,1108776652.78389
MR,1981,gdp,1105494681.63193
MR,1980,gdp,1047925105.54497
MR,1979,gdp,951900945.252492
MR,1978,gdp,804629876.848091
MR,1977,gdp,799030017.057464
MR,1976,gdp,775045516.827791
MR,1975,gdp,703377837.452223
MR,1974,gdp,613010552.500776
MR,1973,gdp,493237876.273031
MR,1972,gdp,391669449.290746
MR,1971,gdp,335568907.051937
MR,1970,gdp,309405315.98667
MR,1969,gdp,295062308.474696
MR,1968,gdp,311395937.322956
MR,1967,gdp,282615310.216284
MR,1966,gdp,266533605.185831
MR,1965,gdp,255340474.997828
MR,1964,gdp,224495743.865038
MR,1963,gdp,168186297.281077
MR,1962,gdp,164271557.513473
MR,1961,gdp,159213430.204754
MR,2024,population,5169395.0
MR,2023,population,5022441.0
MR,2022,population,4875637.0
MR,2021,population,4734874.0
MR,2020,population,4600131.0
MR,2019,population,4467708.0
MR,2018,population,4337685.0
MR,2017,population,4210600.0
MR,2016,population,4086657.0
MR,2015,population,3965959.0
MR,2014,population,3848514.0
MR,2013,population,3734318.0
MR,2012,population,3619034.0
MR,2011,population,3502811.0
MR,2010,population,3390965.0
MR,2009,population,3284448.0
MR,2008,population,3183269.0
MR,2007,population,3093059.0
MR,2006,population,3013660.0
MR,2005,population,2939059.0
MR,2004,population,2868664.0
MR,2003,population,2802046.0
MR,2002,population,2738655.0
MR,2001,population,2678760.0
MR,2000,population,2613441.0
MR,1999,population,2541698.0
MR,1998,population,2474651.0
MR,1997,population,2411306.0
MR,1996,population,2358188.0
MR,1995,population,2312017.0
MR,1994,population,2249454.0
MR,1993,population,2174328.0
MR,1992,population,2088135.0
MR,1991,population,2009738.0
MR,1990,population,1951878.0
MR,1989,population,1903048.0
MR,1988,population,1855859.0
MR,1987,population,1803014.0
MR,1986,population,1751835.0
MR,1985,population,1702107.0
MR,1984,population,1653693.0
MR,1983,population,1606746.0
MR,1982,population,1561176.0
MR,1981,population,1516877.0
MR,1980,population,1474043.0
MR,1979,population,1432758.0
MR,1978,population,1392713.0
MR,1977,population,1353768.0
MR,1976,population,1315336.0
MR,1975,population,1277330.0
MR,1974,population,1240188.0
MR,1973,population,1203838.0
MR,1972,population,1168355.0
MR,1971,population,1133702.0
MR,1970,population,1099806.0
MR,1969,population,1066754.0
MR,1968,population,1034739.0
MR,1967,population,1003843.0
MR,1966,population,974157.0
MR,1965,population,945838.0
MR,1964,population,918955.0
MR,1963,population,893423.0
MR,1962,population,869184.0
MR,1961,population,846167.0
MR,1960,population,824298.0
MG,2024,gdp,17420501490.1231
MG,2023,gdp,15869945477.8505
MG,2022,gdp,15325603272.6097
MG,2021,gdp,14354731964.3258
MG,2020,gdp,13051441203.9474
MG,2019,gdp,14104664678.5063
MG,2018,gdp,13760033282.2925
MG,2017,gdp,13176313593.5509
MG,2016,gdp,11848613858.442
MG,2015,gdp,11323020701.3017
MG,2014,gdp,12522957399.2281
MG,2013,gdp,12423555455.3853
MG,2012,gdp,11578975061.9479
MG,2011,gdp,11551819617.874
MG,2010,gdp,9982711338.07029
MG,2009,gdp,9616879409.43789
MG,2008,gdp,10725137723.6549
MG,2007,gdp,8524620889.57747
MG,2006,gdp,6395712490.94304
MG,2005,gdp,5859269752.61332
MG,2004,gdp,5064732626.29389
MG,2003,gdp,6372498889.66585
MG,2002,gdp,5351701663.40807
MG,2001,gdp,5438332601.90798
MG,2000,gdp,4629247203.84524
MG,1999,gdp,4277903780.29131
MG,1998,gdp,4401967632.73718
MG,1997,gdp,4262965419.74998
MG,1996,gdp,4931861038.70763
MG,1995,gdp,3838100903.74974
MG,1994,gdp,3522227092.22839
MG,1993,gdp,4063298919.2868
MG,1992,gdp,3714966678.33381
MG,1991,gdp,3254713056.02171
MG,1990,gdp,3931334875.01376
MG,1989,gdp,3175638332.64471
MG,1988,gdp,3189456965.0482
MG,1987,gdp,3212900555.8091
MG,1986,gdp,4347989788.09257
MG,1985,gdp,3802557894.8719
MG,1984,gdp,3905938480.86119
MG,1983,gdp,4686457031.2269
MG,1982,gdp,4784977325.95803
MG,1981,gdp,4759333998.36746
MG,1980,gdp,5201818347.79882
MG,1979,gdp,3463565853.81023
MG,1978,gdp,2669755115.10935
MG,1977,gdp,2358930406.0689
MG,1976,gdp,2181844178.5534
MG,1975,gdp,2283049215.35339
MG,1974,gdp,1917508190.04689
MG,1973,gdp,1653062335.00286
MG,1972,gdp,1341590690.41365
MG,1971,gdp,1199507631.07603
MG,1970,gdp,1111859570.88252
MG,1969,gdp,1056391055.59617
MG,1968,gdp,1031669637.39553
MG,1967,gdp,956436932.101291
MG,1966,gdp,900264584.590829
MG,1965,gdp,833563472.9981
MG,1964,gdp,802482183.728778
MG,1963,gdp,759345863.732667
MG,1962,gdp,739286907.592778
MG,1961,gdp,699161944.558097
MG,1960,gdp,673081724.751168
MG,2024,population,31964956.0
MG,2023,population,31195932.0
MG,2022,population,30437261.0
MG,2021,population,29691083.0
MG,2020,population,28953556.0
MG,2019,population,28219554.0
MG,2018,population,27494926.0
MG,2017,population,26788375.0
MG,2016,population,26099952.0
MG,2015,population,25426702.0
MG,2014,population,24764348.0
MG,2013,population,24109290.0
MG,2012,population,23462438.0
MG,2011,population,22822300.0
MG,2010,population,22183340.0
MG,2009,population,21547280.0
MG,2008,population,20923840.0
MG,2007,population,20318583.0
MG,2006,population,19730909.0
MG,2005,population,19159707.0
MG,2004,population,18606608.0
MG,2003,population,18071854.0
MG,2002,population,17549913.0
MG,2001,population,17032939.0
MG,2000,population,16516338.0
MG,1999,population,16000506.0
MG,1998,population,15489364.0
MG,1997,population,14990814.0
MG,1996,population,14510711.0
MG,1995,population,14051275.0
MG,1994,population,13613850.0
MG,1993,population,13197345.0
MG,1992,population,12800870.0
MG,1991,population,12421412.0
MG,1990,population,12055639.0
MG,1989,population,11704998.0
MG,1988,population,11369462.0
MG,1987,population,11047291.0
MG,1986,population,10736857.0
MG,1985,population,10433142.0
MG,1984,population,10134550.0
MG,1983,population,9843044.0
MG,1982,population,9557671.0
MG,1981,population,9279011.0
MG,1980,population,9006032.0
MG,1979,population,8737581.0
MG,1978,population,8475864.0
MG,1977,population,8222240.0
MG,1976,population,7976831.0
MG,1975,population,7739336.0
MG,1974,population,7509726.0
MG,1973,population,7288048.0
MG,1972,population,7074398.0
MG,1971,population,6868868.0
MG,1970,population,6672003.0
MG,1969,population,6484716.0
MG,1968,population,6306493.0
MG,1967,population,6136486.0
MG,1966,population,5974279.0
MG,1965,population,5819116.0
MG,1964,population,5669863.0
MG,1963,population,5525185.0
MG,1962,population,5384150.0
MG,1961,population,5246158.0
MG,1960,population,5111029.0
KM,2024,gdp,1440991455.45188
KM,2023,gdp,1326836543.00797
KM,2022,gdp,1222485532.31976
KM,2021,gdp,1272238390.85864
KM,2020,gdp,1218763671.26563
KM,2019,gdp,1187915408.87243
KM,2018,gdp,1178530633.24599
KM,2017,gdp,1077439756.59451
KM,2016,gdp,1012835493.19325
KM,2015,gdp,966029600.862227
KM,2014,gdp,1149587661.00693
KM,2013,gdp,1116224106.83728
KM,2012,gdp,1015843490.82374
KM,2011,gdp,1023086273.53336
KM,2010,gdp,907978730.887844
KM,2009,gdp,905341172.70583
KM,2008,gdp,915659107.965823
KM,2007,gdp,795673152.867077
KM,2006,gdp,688498641.512529
KM,2005,gdp,655375095.906176
KM,2004,gdp,622679660.37137
KM,2003,gdp,546830040.540273
KM,2002,gdp,427360070.324544
KM,2001,gdp,372746486.166796
KM,2000,gdp,339504306.290689
KM,1999,gdp,371921712.454518
KM,1998,gdp,363932160.233771
KM,1997,gdp,362816806.134452
KM,1996,gdp,392488148.725187
KM,1995,gdp,392774713.634182
KM,1994,gdp,314789556.044396
KM,1993,gdp,427750822.87347
KM,1992,gdp,436552922.121696
KM,1991,gdp,400592662.610246
KM,1990,gdp,401561021.549642
KM,1989,gdp,328665080.847046
KM,1988,gdp,336422522.407114
KM,1987,gdp,313292322.956214
KM,1986,gdp,258143902.889842
KM,1985,gdp,191944891.602832
KM,1984,gdp,189102734.154019
KM,1983,gdp,196193379.743828
KM,1982,gdp,202152461.76282
KM,1981,gdp,212958381.535437
KM,1980,gdp,243390495.918962
KM,2024,population,866628.0
KM,2023,population,850387.0
KM,2022,population,834188.0
KM,2021,population,818174.0
KM,2020,population,802163.0
KM,2019,population,786578.0
KM,2018,population,771590.0
KM,2017,population,756669.0
KM,2016,population,741741.0
KM,2015,population,726682.0
KM,2014,population,711503.0
KM,2013,population,696192.0
KM,2012,population,681630.0
KM,2011,population,668056.0
KM,2010,population,654836.0
KM,2009,population,641947.0
KM,2008,population,629307.0
KM,2007,population,616927.0
KM,2006,population,604753.0
KM,2005,population,592677.0
KM,2004,population,580704.0
KM,2003,population,569798.0
KM,2002,population,558923.0
KM,2001,population,547220.0
KM,2000,population,536080.0
KM,1999,population,525886.0
KM,1998,population,516597.0
KM,1997,population,507777.0
KM,1996,population,499107.0
KM,1995,population,490586.0
KM,1994,population,482142.0
KM,1993,population,473682.0
KM,1992,population,465113.0
KM,1991,population,455556.0
KM,1990,population,444596.0
KM,1989,population,433103.0
KM,1988,population,421687.0
KM,1987,population,410439.0
KM,1986,population,399318.0
KM,1985,population,388352.0
KM,1984,population,377637.0
KM,1983,population,367233.0
KM,1982,population,357139.0
KM,1981,population,347382.0
KM,1980,population,337721.0
KM,1979,population,327791.0
KM,1978,population,317688.0
KM,1977,population,307579.0
KM,1976,population,297538.0
KM,1975,population,287692.0
KM,1974,population,278075.0
KM,1973,population,268820.0
KM,1972,population,260077.0
KM,1971,population,251865.0
KM,1970,population,244185.0
KM,1969,population,237001.0
KM,1968,population,230244.0
KM,1967,population,223859.0
KM,1966,population,218663.0
KM,1965,population,214967.0
KM,1964,population,211644.0
KM,1963,population,208185.0
KM,1962,population,204702.0
KM,1961,population,201201.0
KM,1960,population,197700.0
SC,2024,gdp,2167239562.46013
SC,2023,gdp,2187379754.66167
SC,2022,gdp,2018346588.73752
SC,2021,gdp,1487173794.80528
SC,2020,gdp,1382551751.56908
SC,2019,gdp,1868690096.73454
SC,2018,gdp,1784313926.76807
SC,2017,gdp,1675370641.01416
SC,2016,gdp,1568513348.14463
SC,2015,gdp,1432403352.12944
SC,2014,gdp,1387577870.08161
SC,2013,gdp,1333160407.38516
SC,2012,gdp,1089407839.19709
SC,2011,gdp,1058918707.26124
SC,2010,gdp,981616542.328454
SC,2009,gdp,850901620.433301
SC,2008,gdp,979597394.293453
SC,2007,gdp,1077308813.82945
SC,2006,gdp,1081441283.31798
SC,2005,gdp,977899381.818182
SC,2004,gdp,893012218.181818
SC,2003,gdp,750847230.099263
SC,2002,gdp,742134837.50919
SC,2001,gdp,662064155.920692
SC,2000,gdp,654212394.27164
SC,1999,gdp,662838614.880674
SC,1998,gdp,647287375.762528
SC,1997,gdp,598966982.350186
SC,1996,gdp,535250347.089479
SC,1995,gdp,540733047.733048
SC,1994,gdp,517570058.151034
SC,1993,gdp,504230620.551871
SC,1992,gdp,461409398.855893
SC,1991,gdp,398307169.860405
SC,1990,gdp,392163560.868669
SC,1989,gdp,324333366.514829
SC,1988,gdp,301985618.085556
SC,1987,gdp,265212956.838633
SC,1986,gdp,221147061.290068
SC,1985,gdp,179691482.72165
SC,1984,gdp,160992920.960262
SC,1983,gdp,156098237.022585
SC,1982,gdp,157211789.714587
SC,1981,gdp,163750728.155916
SC,1980,gdp,156783829.504298
SC,1979,gdp,127261099.223864
SC,1978,gdp,85552365.8005137
SC,1977,gdp,64526401.4638544
SC,1976,gdp,49278981.7550701
SC,1975,gdp,47803145.9480985
SC,1974,gdp,43134496.1645367
SC,1973,gdp,36896280.4764104
SC,1972,gdp,30645122.9204727
SC,1971,gdp,21965950.7711142
SC,1970,gdp,18432031.7030945
SC,1969,gdp,16452028.2974887
SC,1968,gdp,16074027.6473276
SC,1967,gdp,16632032.1339974
SC,1966,gdp,16443033.7082191
SC,1965,gdp,15603031.9862156
SC,1964,gdp,15393031.5557147
SC,1963,gdp,13923028.5422085
SC,1962,gdp,12642025.9161531
SC,1961,gdp,11592023.7636487
SC,1960,gdp,12012024.6246505
SC,2024,population,121354.0
SC,2023,population,119773.0
SC,2022,population,119878.0
SC,2021,population,99258.0
SC,2020,population,98462.0
SC,2019,population,97625.0
SC,2018,population,96762.0
SC,2017,population,95843.0
SC,2016,population,94677.0
SC,2015,population,93419.0
SC,2014,population,91359.0
SC,2013,population,89949.0
SC,2012,population,88303.0
SC,2011,population,87441.0
SC,2010,population,89770.0
SC,2009,population,87298.0
SC,2008,population,86956.0
SC,2007,population,85033.0
SC,2006,population,84600.0
SC,2005,population,82858.0
SC,2004,population,82475.0
SC,2003,population,82781.0
SC,2002,population,83723.0
SC,2001,population,81202.0
SC,2000,population,81131.0
SC,1999,population,80410.0
SC,1998,population,78846.0
SC,1997,population,77319.0
SC,1996,population,76417.0
SC,1995,population,75304.0
SC,1994,population,74205.0
SC,1993,population,72253.0
SC,1992,population,70763.0
SC,1991,population,70439.0
SC,1990,population,69507.0
SC,1989,population,69167.0
SC,1988,population,68755.0
SC,1987,population,68499.0
SC,1986,population,65652.0
SC,1985,population,65244.0
SC,1984,population,64717.0
SC,1983,population,64335.0
SC,1982,population,64413.0
SC,1981,population,64035.0
SC,1980,population,63261.0
SC,1979,population,62686.0
SC,1978,population,62150.0
SC,1977,population,61786.0
SC,1976,population,60504.0
SC,1975,population,59292.0
SC,1974,population,57937.0
SC,1973,population,56892.0
SC,1972,population,56029.0
SC,1971,population,54695.0
SC,1970,population,53600.0
SC,1969,population,52365.0
SC,1968,population,51134.0
SC,1967,population,49911.0
SC,1966,population,48699.0
SC,1965,population,47500.0
SC,1964,population,46322.0
SC,1963,population,45176.0
SC,1962,population,44042.0
SC,1961,population,42889.0
SC,1960,population,41700.0
MU,2024,gdp,14937861786.17
MU,2023,gdp,14072212290.4596
MU,2022,gdp,12936444123.3037
MU,2021,gdp,11622048696.8129
MU,2020,gdp,11566111137.5568
MU,2019,gdp,14645235204.6176
MU,2018,gdp,14957535715.9696
MU,2017,gdp,13896938315.2799
MU,2016,gdp,12757680846.5663
MU,2015,gdp,12162211503.0793
MU,2014,gdp,13230490081.5656
MU,2013,gdp,12434596541.2996
MU,2012,gdp,11832323837.1071
MU,2011,gdp,11677718382.4259
MU,2010,gdp,10144716154.9356
MU,2009,gdp,9264513545.14108
MU,2008,gdp,10127777060.4113
MU,2007,gdp,8277442915.00168
MU,2006,gdp,7137710412.93687
MU,2005,gdp,6576108447.47531
MU,2004,gdp,6667418752.07307
MU,2003,gdp,5894873919.74797
MU,2002,gdp,4906494249.38255
MU,2001,gdp,4675755867.17657
MU,2000,gdp,4726108622.47661
MU,1999,gdp,4402193195.46945
MU,1998,gdp,4225813976.36359
MU,1997,gdp,4243755307.55239
MU,1996,gdp,4481489761.54368
MU,1995,gdp,4094741652.30048
MU,1994,gdp,3606050873.0139
MU,1993,gdp,3307302125.87528
MU,1992,gdp,3267677814.23984
MU,1991,gdp,2895354736.18332
MU,1990,gdp,2689212760.18576
MU,1989,gdp,2211312823.20576
MU,1988,gdp,2163252449.13108
MU,1987,gdp,1906174437.96762
MU,1986,gdp,1482601552.40192
MU,1985,gdp,1090611324.6814
MU,1984,gdp,1054564759.05328
MU,1983,gdp,1104956573.09802
MU,1982,gdp,1092923635.57767
MU,1981,gdp,1157769443.59463
MU,1980,gdp,1147027924.10804
MU,1979,gdp,1227446632.17561
MU,1978,gdp,1029040323.36704
MU,1977,gdp,834722972.199873
MU,1976,gdp,713510051.522669
MU,1975,gdp,673311287.073382
MU,1974,gdp,669894029.624369
MU,1973,gdp,404285775.079719
MU,1972,gdp,318664899.637091
MU,1971,gdp,251437337.841491
MU,1970,gdp,224125805.005805
MU,1969,gdp,221553612.873613
MU,1968,gdp,206576630.576631
MU,1967,gdp,238439290.867222
MU,1966,gdp,227534083.454083
MU,1965,gdp,230024160.524161
MU,1964,gdp,218914569.184569
MU,1963,gdp,253839557.949558
MU,1962,gdp,197738207.858208
MU,1961,gdp,191757729.477729
MU,1960,gdp,162089563.829564
MU,2024,population,1245779.0
MU,2023,population,1248647.0
MU,2022,population,1262523.0
MU,2021,population,1266334.0
MU,2020,population,1266014.0
MU,2019,population,1265985.0
MU,2018,population,1265577.0
MU,2017,population,1264887.0
MU,2016,population,1263747.0
MU,2015,population,1262879.0
MU,2014,population,1261208.0
MU,2013,population,1258927.0
MU,2012,population,1255882.0
MU,2011,population,1252404.0
MU,2010,population,1250400.0
MU,2009,population,1247429.0
MU,2008,population,1244121.0
MU,2007,population,1239630.0
MU,2006,population,1233996.0
MU,2005,population,1228254.0
MU,2004,population,1221003.0
MU,2003,population,1213370.0
MU,2002,population,1204621.0
MU,2001,population,1196287.0
MU,2000,population,1186873.0
MU,1999,population,1175267.0
MU,1998,population,1160421.0
MU,1997,population,1148284.0
MU,1996,population,1133996.0
MU,1995,population,1122457.0
MU,1994,population,1112846.0
MU,1993,population,1097374.0
MU,1992,population,1084441.0
MU,1991,population,1070266.0
MU,1990,population,1058775.0
MU,1989,population,1051260.0
MU,1988,population,1043239.0
MU,1987,population,1036082.0
MU,1986,population,1028360.0
MU,1985,population,1020528.0
MU,1984,population,1012221.0
MU,1983,population,1001691.0
MU,1982,population,992521.0
MU,1981,population,980462.0
MU,1980,population,966039.0
MU,1979,population,949888.0
MU,1978,population,933499.0
MU,1977,population,921379.0
MU,1976,population,906507.0
MU,1975,population,892000.0
MU,1974,population,878042.0
